时间	设备名称	Bx*	By*	Bz*	B	角度	Bx	By	Bz
 16:34:04.250	COM10_9600_00	1.95	6.5	6.682	9.52	73.1	6.5	-6.682	1.95
 16:34:04.401	COM10_9600_00	1.95	6.5	6.682	9.52	73.3	6.5	-6.682	1.95
 16:34:04.553	COM10_9600_00	1.95	6.461	6.669	9.49	73.2	6.461	-6.669	1.95
 16:34:04.706	COM10_9600_00	1.937	6.5	6.669	9.51	73.3	6.5	-6.669	1.937
 16:34:04.859	COM10_9600_00	1.95	6.435	6.669	9.47	73.2	6.435	-6.669	1.95
 16:34:05.011	COM10_9600_00	1.937	6.474	6.682	9.5	73.2	6.474	-6.682	1.937
 16:34:05.163	COM10_9600_00	1.937	6.435	6.695	9.49	73.2	6.435	-6.695	1.937
 16:34:05.314	COM10_9600_00	1.963	6.474	6.669	9.5	73.3	6.474	-6.669	1.963
 16:34:05.466	COM10_9600_00	1.937	6.448	6.695	9.49	73	6.448	-6.695	1.937
 16:34:05.618	COM10_9600_00	1.937	6.422	6.695	9.48	73.2	6.422	-6.695	1.937
 16:34:05.771	COM10_9600_00	1.95	6.461	6.656	9.48	73.3	6.461	-6.656	1.95
 16:34:05.924	COM10_9600_00	1.924	6.461	6.682	9.49	73.2	6.461	-6.682	1.924
 16:34:06.075	COM10_9600_00	1.963	6.461	6.708	9.52	73.4	6.461	-6.708	1.963
 16:34:06.227	COM10_9600_00	1.963	6.526	6.669	9.54	73.2	6.526	-6.669	1.963
 16:34:06.379	COM10_9600_00	1.963	6.448	6.63	9.45	73	6.448	-6.63	1.963
 16:34:06.532	COM10_9600_00	1.937	6.448	6.617	9.44	73	6.448	-6.617	1.937
 16:34:06.683	COM10_9600_00	1.95	6.461	6.682	9.5	73.3	6.461	-6.682	1.95
 16:34:06.835	COM10_9600_00	1.976	6.5	6.669	9.52	73.3	6.5	-6.669	1.976
 16:34:06.987	COM10_9600_00	1.963	6.487	6.656	9.5	73	6.487	-6.656	1.963
 16:34:07.139	COM10_9600_00	1.937	6.461	6.656	9.48	73.1	6.461	-6.656	1.937
 16:34:07.291	COM10_9600_00	1.963	6.513	6.656	9.52	73.4	6.513	-6.656	1.963
 16:34:07.443	COM10_9600_00	1.911	6.435	6.682	9.47	73	6.435	-6.682	1.911
 16:34:07.596	COM10_9600_00	1.937	6.474	6.669	9.49	73.5	6.474	-6.669	1.937
 16:34:07.747	COM10_9600_00	1.95	6.461	6.708	9.52	73.3	6.461	-6.708	1.95
 16:34:07.900	COM10_9600_00	1.95	6.435	6.682	9.48	73.1	6.435	-6.682	1.95
 16:34:08.052	COM10_9600_00	1.989	6.461	6.63	9.47	73.2	6.461	-6.63	1.989
 16:34:08.204	COM10_9600_00	1.976	6.487	6.669	9.51	72.9	6.487	-6.669	1.976
 16:34:08.356	COM10_9600_00	2.041	6.487	6.682	9.53	73	6.487	-6.682	2.041
 16:34:08.508	COM10_9600_00	2.223	6.526	6.656	9.58	72.6	6.526	-6.656	2.223
 16:34:08.659	COM10_9600_00	2.353	6.461	6.773	9.65	71	6.461	-6.773	2.353
 16:34:08.812	COM10_9600_00	2.548	6.318	6.825	9.64	69.5	6.318	-6.825	2.548
 16:34:08.965	COM10_9600_00	2.717	6.266	6.903	9.71	67.8	6.266	-6.903	2.717
 16:34:09.118	COM10_9600_00	2.886	6.201	6.929	9.74	66.3	6.201	-6.929	2.886
 16:34:09.269	COM10_9600_00	3.107	6.032	7.046	9.78	64.4	6.032	-7.046	3.107
 16:34:09.420	COM10_9600_00	3.263	5.954	7.085	9.81	62.4	5.954	-7.085	3.263
 16:34:09.572	COM10_9600_00	3.38	5.928	7.189	9.91	61.1	5.928	-7.189	3.38
 16:34:09.724	COM10_9600_00	3.562	5.824	7.241	9.95	59.8	5.824	-7.241	3.562
 16:34:09.876	COM10_9600_00	3.718	5.694	7.319	9.99	57.9	5.694	-7.319	3.718
 16:34:10.029	COM10_9600_00	3.913	5.577	7.449	10.09	56.3	5.577	-7.449	3.913
 16:34:10.182	COM10_9600_00	4.069	5.447	7.475	10.1	54.3	5.447	-7.475	4.069
 16:34:10.335	COM10_9600_00	4.277	5.382	7.54	10.2	52.9	5.382	-7.54	4.277
 16:34:10.492	COM10_9600_00	4.472	5.226	7.618	10.26	50.7	5.226	-7.618	4.472
 16:34:10.645	COM10_9600_00	4.667	5.07	7.735	10.36	48.5	5.07	-7.735	4.667
 16:34:10.798	COM10_9600_00	4.771	4.992	7.774	10.4	46.9	4.992	-7.774	4.771
 16:34:10.950	COM10_9600_00	4.992	4.771	7.826	10.44	45	4.771	-7.826	4.992
 16:34:11.103	COM10_9600_00	5.2	4.719	7.943	10.6	43.3	4.719	-7.943	5.2
 16:34:11.257	COM10_9600_00	5.33	4.615	7.956	10.63	41.5	4.615	-7.956	5.33
 16:34:11.409	COM10_9600_00	5.564	4.537	8.034	10.77	40.4	4.537	-8.034	5.564
 16:34:11.561	COM10_9600_00	5.694	4.381	8.086	10.82	38.2	4.381	-8.086	5.694
 16:34:11.714	COM10_9600_00	5.915	4.212	8.138	10.91	36.4	4.212	-8.138	5.915
 16:34:11.867	COM10_9600_00	6.123	4.03	8.203	11	34.2	4.03	-8.203	6.123
 16:34:12.019	COM10_9600_00	6.266	3.887	8.242	11.06	32.4	3.887	-8.242	6.266
 16:34:12.172	COM10_9600_00	6.435	3.744	8.32	11.16	30.8	3.744	-8.32	6.435
 16:34:12.325	COM10_9600_00	6.63	3.601	8.398	11.29	29.2	3.601	-8.398	6.63
 16:34:12.478	COM10_9600_00	6.812	3.432	8.489	11.41	27.3	3.432	-8.489	6.812
 16:34:12.629	COM10_9600_00	7.046	3.276	8.489	11.51	25.6	3.276	-8.489	7.046
 16:34:12.780	COM10_9600_00	7.163	3.185	8.554	11.6	24.3	3.185	-8.554	7.163
 16:34:12.932	COM10_9600_00	7.397	2.938	8.632	11.74	22.3	2.938	-8.632	7.397
 16:34:13.085	COM10_9600_00	7.501	2.769	8.671	11.79	20.5	2.769	-8.671	7.501
 16:34:13.237	COM10_9600_00	7.553	2.574	8.736	11.83	18.9	2.574	-8.736	7.553
 16:34:13.391	COM10_9600_00	7.54	2.561	8.723	11.81	18.7	2.561	-8.723	7.54
 16:34:13.542	COM10_9600_00	7.54	2.587	8.749	11.84	18.9	2.587	-8.749	7.54
 16:34:13.694	COM10_9600_00	7.501	2.6	8.775	11.83	19	2.6	-8.775	7.501
 16:34:13.847	COM10_9600_00	7.579	2.535	8.736	11.84	18.6	2.535	-8.736	7.579
 16:34:13.999	COM10_9600_00	7.579	2.561	8.71	11.83	18.6	2.561	-8.71	7.579
 16:34:14.152	COM10_9600_00	7.514	2.535	8.749	11.81	18.4	2.535	-8.749	7.514
 16:34:14.305	COM10_9600_00	7.527	2.509	8.762	11.82	18.4	2.509	-8.762	7.527
 16:34:14.457	COM10_9600_00	7.475	2.587	8.736	11.78	18.9	2.587	-8.736	7.475
 16:34:14.611	COM10_9600_00	7.527	2.496	8.749	11.81	18.4	2.496	-8.749	7.527
 16:34:14.762	COM10_9600_00	7.475	2.509	8.775	11.8	18.4	2.509	-8.775	7.475
 16:34:14.914	COM10_9600_00	7.553	2.535	8.762	11.84	18.7	2.535	-8.762	7.553
 16:34:15.065	COM10_9600_00	7.514	2.548	8.723	11.79	18.6	2.548	-8.723	7.514
 16:34:15.218	COM10_9600_00	7.449	2.496	8.775	11.78	18.3	2.496	-8.775	7.449
 16:34:15.368	COM10_9600_00	7.527	2.574	8.736	11.82	19	2.574	-8.736	7.527
 16:34:15.521	COM10_9600_00	7.527	2.574	8.749	11.82	18.8	2.574	-8.749	7.527
 16:34:15.672	COM10_9600_00	7.514	2.535	8.775	11.83	18.6	2.535	-8.775	7.514
 16:34:15.825	COM10_9600_00	7.514	2.496	8.723	11.78	18.3	2.496	-8.723	7.514
 16:34:15.977	COM10_9600_00	7.475	2.483	8.736	11.76	18.2	2.483	-8.736	7.475
 16:34:16.129	COM10_9600_00	7.592	2.535	8.762	11.87	18.7	2.535	-8.762	7.592
 16:34:16.282	COM10_9600_00	7.501	2.561	8.71	11.78	18.6	2.561	-8.71	7.501
 16:34:16.435	COM10_9600_00	7.553	2.522	8.775	11.85	18.5	2.522	-8.775	7.553
 16:34:16.587	COM10_9600_00	7.514	2.548	8.749	11.81	18.6	2.548	-8.749	7.514
 16:34:16.738	COM10_9600_00	7.488	2.574	8.736	11.79	18.9	2.574	-8.736	7.488
 16:34:16.891	COM10_9600_00	7.527	2.509	8.723	11.79	18.5	2.509	-8.723	7.527
 16:34:17.043	COM10_9600_00	7.514	2.535	8.736	11.8	18.6	2.535	-8.736	7.514
 16:34:17.195	COM10_9600_00	7.553	2.522	8.736	11.82	18.5	2.522	-8.736	7.553
 16:34:17.346	COM10_9600_00	7.488	2.561	8.71	11.77	18.7	2.561	-8.71	7.488
 16:34:17.498	COM10_9600_00	7.553	2.522	8.749	11.83	18.6	2.522	-8.749	7.553
 16:34:17.649	COM10_9600_00	7.475	2.574	8.697	11.75	18.8	2.574	-8.697	7.475
 16:34:17.802	COM10_9600_00	7.54	2.509	8.775	11.84	18.5	2.509	-8.775	7.54
 16:34:17.954	COM10_9600_00	7.514	2.522	8.762	11.81	18.4	2.522	-8.762	7.514
 16:34:18.106	COM10_9600_00	7.501	2.561	8.749	11.81	18.8	2.561	-8.749	7.501
 16:34:18.259	COM10_9600_00	7.41	2.535	8.749	11.74	18.6	2.535	-8.749	7.41
 16:34:18.412	COM10_9600_00	7.358	2.561	8.606	11.61	19	2.561	-8.606	7.358
 16:34:18.564	COM10_9600_00	7.228	2.47	8.307	11.28	18.5	2.47	-8.307	7.228
 16:34:18.716	COM10_9600_00	7.124	2.366	8.047	11	18.1	2.366	-8.047	7.124
 16:34:18.868	COM10_9600_00	6.981	2.301	7.93	10.81	17.9	2.301	-7.93	6.981
 16:34:19.020	COM10_9600_00	6.851	2.236	7.722	10.56	17.7	2.236	-7.722	6.851
 16:34:19.171	COM10_9600_00	6.799	2.21	7.475	10.34	17.8	2.21	-7.475	6.799
 16:34:19.324	COM10_9600_00	6.708	2.08	7.28	10.12	17	2.08	-7.28	6.708
 16:34:19.475	COM10_9600_00	6.604	2.093	7.124	9.94	17.3	2.093	-7.124	6.604
 16:34:19.626	COM10_9600_00	6.474	2.015	6.89	9.67	16.9	2.015	-6.89	6.474
 16:34:19.778	COM10_9600_00	6.409	1.95	6.747	9.51	16.7	1.95	-6.747	6.409
 16:34:19.929	COM10_9600_00	6.305	1.924	6.487	9.25	16.7	1.924	-6.487	6.305
 16:34:20.080	COM10_9600_00	6.227	1.859	6.396	9.12	16.4	1.859	-6.396	6.227
 16:34:20.233	COM10_9600_00	6.162	1.833	6.149	8.9	16.4	1.833	-6.149	6.162
 16:34:20.386	COM10_9600_00	6.019	1.82	5.98	8.68	16.4	1.82	-5.98	6.019
 16:34:20.538	COM10_9600_00	5.993	1.742	5.798	8.52	16.1	1.742	-5.798	5.993
 16:34:20.691	COM10_9600_00	5.915	1.638	5.642	8.34	15.2	1.638	-5.642	5.915
 16:34:20.844	COM10_9600_00	5.837	1.729	5.447	8.17	16.2	1.729	-5.447	5.837
 16:34:20.997	COM10_9600_00	5.785	1.599	5.252	7.98	15.3	1.599	-5.252	5.785
 16:34:21.149	COM10_9600_00	5.668	1.625	5.083	7.78	15.6	1.625	-5.083	5.668
 16:34:21.300	COM10_9600_00	5.538	1.56	4.966	7.6	15.3	1.56	-4.966	5.538
 16:34:21.453	COM10_9600_00	5.512	1.534	4.771	7.45	15.4	1.534	-4.771	5.512
 16:34:21.605	COM10_9600_00	5.447	1.495	4.602	7.29	15.1	1.495	-4.602	5.447
 16:34:21.757	COM10_9600_00	5.369	1.534	4.433	7.13	15.7	1.534	-4.433	5.369
 16:34:21.908	COM10_9600_00	5.356	1.43	4.368	7.06	14.9	1.43	-4.368	5.356
 16:34:22.059	COM10_9600_00	5.291	1.456	4.121	6.86	15.2	1.456	-4.121	5.291
 16:34:22.212	COM10_9600_00	5.161	1.404	3.926	6.63	14.8	1.404	-3.926	5.161
 16:34:22.365	COM10_9600_00	5.096	1.326	3.861	6.53	14.4	1.326	-3.861	5.096
 16:34:22.517	COM10_9600_00	5.109	1.3	3.653	6.41	14.3	1.3	-3.653	5.109
 16:34:22.670	COM10_9600_00	4.992	1.313	3.536	6.26	14.4	1.313	-3.536	4.992
 16:34:22.822	COM10_9600_00	4.953	1.248	3.406	6.14	14	1.248	-3.406	4.953
 16:34:22.975	COM10_9600_00	4.953	1.222	3.25	6.05	13.8	1.222	-3.25	4.953
 16:34:23.127	COM10_9600_00	4.927	1.261	3.224	6.02	14.2	1.261	-3.224	4.927
 16:34:23.279	COM10_9600_00	4.953	1.248	3.133	5.99	14.2	1.248	-3.133	4.953
 16:34:23.432	COM10_9600_00	4.888	1.209	3.133	5.93	13.7	1.209	-3.133	4.888
 16:34:23.585	COM10_9600_00	4.901	1.274	3.133	5.95	14.6	1.274	-3.133	4.901
 16:34:23.736	COM10_9600_00	4.966	1.222	3.159	6.01	14	1.222	-3.159	4.966
 16:34:23.888	COM10_9600_00	4.875	1.235	3.146	5.93	13.9	1.235	-3.146	4.875
 16:34:24.039	COM10_9600_00	4.927	1.235	3.081	5.94	14.2	1.235	-3.081	4.927
 16:34:24.191	COM10_9600_00	5.005	1.3	3.133	6.05	14.7	1.3	-3.133	5.005
 16:34:24.343	COM10_9600_00	4.953	1.261	3.094	5.97	14.1	1.261	-3.094	4.953
 16:34:24.495	COM10_9600_00	4.914	1.248	3.159	5.97	14.1	1.248	-3.159	4.914
 16:34:24.648	COM10_9600_00	4.901	1.222	3.172	5.96	13.9	1.222	-3.172	4.901
 16:34:24.800	COM10_9600_00	4.888	1.261	3.107	5.93	14.4	1.261	-3.107	4.888
 16:34:24.953	COM10_9600_00	4.927	1.209	3.159	5.98	13.8	1.209	-3.159	4.927
 16:34:25.107	COM10_9600_00	4.914	1.261	3.094	5.94	14.3	1.261	-3.094	4.914
 16:34:25.258	COM10_9600_00	4.94	1.222	3.081	5.95	13.9	1.222	-3.081	4.94
 16:34:25.411	COM10_9600_00	4.901	1.248	3.172	5.97	14.1	1.248	-3.172	4.901
 16:34:25.564	COM10_9600_00	4.914	1.274	3.133	5.97	14.5	1.274	-3.133	4.914
 16:34:25.716	COM10_9600_00	4.94	1.274	3.159	6	14.5	1.274	-3.159	4.94
 16:34:25.868	COM10_9600_00	4.888	1.261	3.133	5.94	14.3	1.261	-3.133	4.888
 16:34:26.019	COM10_9600_00	4.966	1.274	3.12	6	14.6	1.274	-3.12	4.966
 16:34:26.171	COM10_9600_00	4.927	1.261	3.068	5.94	14.2	1.261	-3.068	4.927
 16:34:26.323	COM10_9600_00	4.901	1.235	3.133	5.95	14	1.235	-3.133	4.901
 16:34:26.475	COM10_9600_00	4.927	1.209	3.159	5.98	13.8	1.209	-3.159	4.927
 16:34:26.627	COM10_9600_00	4.914	1.274	3.133	5.97	14.4	1.274	-3.133	4.914
 16:34:26.779	COM10_9600_00	4.875	1.261	3.146	5.94	14.3	1.261	-3.146	4.875
 16:34:26.931	COM10_9600_00	4.888	1.261	3.146	5.95	14.5	1.261	-3.146	4.888
 16:34:27.083	COM10_9600_00	4.862	1.287	3.159	5.94	14.7	1.287	-3.159	4.862
 16:34:27.234	COM10_9600_00	4.966	1.261	3.133	6.01	14.5	1.261	-3.133	4.966
 16:34:27.385	COM10_9600_00	4.888	1.287	3.159	5.96	14.5	1.287	-3.159	4.888
 16:34:27.537	COM10_9600_00	4.914	1.222	3.198	5.99	14	1.222	-3.198	4.914
 16:34:27.689	COM10_9600_00	4.875	1.222	3.133	5.92	13.9	1.222	-3.133	4.875
 16:34:27.841	COM10_9600_00	4.966	1.261	3.094	5.99	14.5	1.261	-3.094	4.966
 16:34:27.993	COM10_9600_00	4.888	1.274	3.094	5.92	14.3	1.274	-3.094	4.888
 16:34:28.146	COM10_9600_00	4.836	1.222	3.042	5.84	14	1.222	-3.042	4.836
 16:34:28.298	COM10_9600_00	4.797	1.222	2.925	5.75	14.1	1.222	-2.925	4.797
 16:34:28.450	COM10_9600_00	4.745	1.196	2.808	5.64	13.9	1.196	-2.808	4.745
 16:34:28.603	COM10_9600_00	4.719	1.196	2.678	5.56	14.1	1.196	-2.678	4.719
 16:34:28.754	COM10_9600_00	4.628	1.17	2.496	5.39	13.9	1.17	-2.496	4.628
 16:34:28.906	COM10_9600_00	4.628	1.131	2.379	5.33	13.7	1.131	-2.379	4.628
 16:34:29.058	COM10_9600_00	4.589	1.131	2.314	5.26	13.7	1.131	-2.314	4.589
 16:34:29.211	COM10_9600_00	4.498	1.118	2.158	5.11	13.6	1.118	-2.158	4.498
 16:34:29.364	COM10_9600_00	4.459	1.144	1.976	5.01	14.2	1.144	-1.976	4.459
 16:34:29.516	COM10_9600_00	4.498	1.157	1.885	5.01	14.5	1.157	-1.885	4.498
 16:34:29.668	COM10_9600_00	4.394	1.079	1.781	4.86	13.4	1.079	-1.781	4.394
 16:34:29.821	COM10_9600_00	4.355	1.131	1.573	4.77	14.4	1.131	-1.573	4.355
 16:34:29.973	COM10_9600_00	4.329	1.066	1.508	4.71	13.7	1.066	-1.508	4.329
 16:34:30.126	COM10_9600_00	4.277	1.053	1.378	4.62	13.6	1.053	-1.378	4.277
 16:34:30.278	COM10_9600_00	4.277	1.066	1.261	4.58	13.9	1.066	-1.261	4.277
 16:34:30.431	COM10_9600_00	4.264	1.105	1.118	4.54	14.4	1.105	-1.118	4.264
 16:34:30.583	COM10_9600_00	4.212	1.079	0.975	4.46	14.2	1.079	-0.975	4.212
 16:34:30.735	COM10_9600_00	4.16	1.118	0.897	4.4	14.8	1.118	-0.897	4.16
 16:34:30.887	COM10_9600_00	4.173	1.04	0.78	4.37	14	1.04	-0.78	4.173
 16:34:31.040	COM10_9600_00	4.043	1.04	0.611	4.22	13.9	1.04	-0.611	4.043
 16:34:31.191	COM10_9600_00	4.134	1.066	0.52	4.3	14.7	1.066	-0.52	4.134
 16:34:31.344	COM10_9600_00	4.095	1.092	0.416	4.26	14.7	1.092	-0.416	4.095
 16:34:31.496	COM10_9600_00	4.056	1.04	0.325	4.2	14.2	1.04	-0.325	4.056
 16:34:31.647	COM10_9600_00	4.03	1.092	0.208	4.18	15	1.092	-0.208	4.03
 16:34:31.798	COM10_9600_00	4.082	1.105	0.039	4.23	15.3	1.105	-0.039	4.082
 16:34:31.950	COM10_9600_00	4.017	1.092	-0.052	4.16	14.9	1.092	0.052	4.017
 16:34:32.102	COM10_9600_00	3.952	1.079	-0.156	4.1	15	1.079	0.156	3.952
 16:34:32.254	COM10_9600_00	3.978	1.079	-0.208	4.13	15.2	1.079	0.208	3.978
 16:34:32.407	COM10_9600_00	3.926	1.053	-0.377	4.08	14.8	1.053	0.377	3.926
 16:34:32.559	COM10_9600_00	3.978	1.105	-0.468	4.16	15.7	1.105	0.468	3.978
 16:34:32.712	COM10_9600_00	3.926	1.105	-0.585	4.12	15.5	1.105	0.585	3.926
 16:34:32.865	COM10_9600_00	4.004	1.118	-0.728	4.22	15.8	1.118	0.728	4.004
 16:34:33.017	COM10_9600_00	3.978	1.105	-0.715	4.19	15.4	1.105	0.715	3.978
 16:34:33.171	COM10_9600_00	3.952	1.131	-0.702	4.17	15.8	1.131	0.702	3.952
 16:34:33.324	COM10_9600_00	3.978	1.118	-0.637	4.18	15.7	1.118	0.637	3.978
 16:34:33.476	COM10_9600_00	3.913	1.092	-0.702	4.12	15.3	1.092	0.702	3.913
 16:34:33.629	COM10_9600_00	3.939	1.092	-0.676	4.14	15.5	1.092	0.676	3.939
 16:34:33.780	COM10_9600_00	3.939	1.183	-0.676	4.17	16.7	1.183	0.676	3.939
 16:34:33.933	COM10_9600_00	3.952	1.144	-0.689	4.17	16.1	1.144	0.689	3.952
 16:34:34.085	COM10_9600_00	3.913	1.105	-0.741	4.13	15.6	1.105	0.741	3.913
 16:34:34.237	COM10_9600_00	4.043	1.131	-0.715	4.26	16.1	1.131	0.715	4.043
 16:34:34.390	COM10_9600_00	3.913	1.118	-0.676	4.13	15.4	1.118	0.676	3.913
 16:34:34.542	COM10_9600_00	3.939	1.144	-0.65	4.15	16.2	1.144	0.65	3.939
 16:34:34.693	COM10_9600_00	3.9	1.131	-0.676	4.12	16	1.131	0.676	3.9
 16:34:34.845	COM10_9600_00	3.952	1.131	-0.702	4.17	16.1	1.131	0.702	3.952
 16:34:34.999	COM10_9600_00	3.965	1.118	-0.689	4.18	15.7	1.118	0.689	3.965
 16:34:35.151	COM10_9600_00	3.939	1.105	-0.663	4.14	15.5	1.105	0.663	3.939
 16:34:35.302	COM10_9600_00	3.991	1.17	-0.663	4.21	16.5	1.17	0.663	3.991
 16:34:35.454	COM10_9600_00	3.887	1.157	-0.702	4.12	16.1	1.157	0.702	3.887
 16:34:35.606	COM10_9600_00	3.952	1.092	-0.689	4.16	15.6	1.092	0.689	3.952
 16:34:35.757	COM10_9600_00	3.926	1.196	-0.65	4.16	16.8	1.196	0.65	3.926
 16:34:35.910	COM10_9600_00	3.926	1.105	-0.65	4.13	15.7	1.105	0.65	3.926
 16:34:36.063	COM10_9600_00	3.9	1.131	-0.663	4.11	16	1.131	0.663	3.9
 16:34:36.216	COM10_9600_00	3.939	1.144	-0.702	4.16	16.3	1.144	0.702	3.939
 16:34:36.369	COM10_9600_00	3.926	1.131	-0.676	4.14	16	1.131	0.676	3.926
 16:34:36.523	COM10_9600_00	3.926	1.157	-0.676	4.15	16.4	1.157	0.676	3.926
 16:34:36.675	COM10_9600_00	3.926	1.131	-0.663	4.14	16	1.131	0.663	3.926
 16:34:36.829	COM10_9600_00	3.926	1.144	-0.663	4.14	16.2	1.144	0.663	3.926
 16:34:36.983	COM10_9600_00	3.965	1.105	-0.663	4.17	15.7	1.105	0.663	3.965
 16:34:37.136	COM10_9600_00	3.952	1.118	-0.663	4.16	15.7	1.118	0.663	3.952
 16:34:37.288	COM10_9600_00	3.926	1.092	-0.65	4.13	15.4	1.092	0.65	3.926
 16:34:37.440	COM10_9600_00	3.952	1.131	-0.702	4.17	16	1.131	0.702	3.952
 16:34:37.591	COM10_9600_00	3.965	1.157	-0.689	4.19	16.3	1.157	0.689	3.965
 16:34:37.742	COM10_9600_00	3.887	1.079	-0.65	4.09	15.2	1.079	0.65	3.887
 16:34:37.893	COM10_9600_00	3.874	1.157	-0.637	4.09	16.5	1.157	0.637	3.874
 16:34:38.044	COM10_9600_00	3.939	1.144	-0.806	4.18	16.4	1.144	0.806	3.939
 16:34:38.196	COM10_9600_00	3.939	1.17	-0.897	4.21	16.5	1.17	0.897	3.939
 16:34:38.348	COM10_9600_00	3.965	1.183	-1.027	4.26	16.7	1.183	1.027	3.965
 16:34:38.500	COM10_9600_00	3.874	1.17	-1.131	4.2	16.4	1.17	1.131	3.874
 16:34:38.651	COM10_9600_00	3.887	1.235	-1.209	4.25	17.6	1.235	1.209	3.887
 16:34:38.803	COM10_9600_00	3.939	1.248	-1.352	4.35	17.8	1.248	1.352	3.939
 16:34:38.955	COM10_9600_00	3.913	1.222	-1.43	4.34	17.2	1.222	1.43	3.913
 16:34:39.106	COM10_9600_00	3.848	1.3	-1.534	4.34	18.3	1.3	1.534	3.848
 16:34:39.258	COM10_9600_00	3.822	1.261	-1.638	4.35	18.1	1.261	1.638	3.822
 16:34:39.411	COM10_9600_00	3.913	1.261	-1.729	4.46	18.2	1.261	1.729	3.913
 16:34:39.562	COM10_9600_00	3.887	1.339	-1.833	4.5	18.8	1.339	1.833	3.887
 16:34:39.714	COM10_9600_00	3.887	1.326	-1.976	4.56	18.8	1.326	1.976	3.887
 16:34:39.865	COM10_9600_00	3.9	1.339	-2.054	4.61	19	1.339	2.054	3.9
 16:34:40.018	COM10_9600_00	3.9	1.339	-2.184	4.67	18.9	1.339	2.184	3.9
 16:34:40.171	COM10_9600_00	3.9	1.352	-2.327	4.74	19.1	1.352	2.327	3.9
 16:34:40.324	COM10_9600_00	3.9	1.404	-2.418	4.8	19.7	1.404	2.418	3.9
 16:34:40.475	COM10_9600_00	3.926	1.482	-2.47	4.87	20.8	1.482	2.47	3.926
 16:34:40.628	COM10_9600_00	3.913	1.456	-2.639	4.94	20.3	1.456	2.639	3.913
 16:34:40.781	COM10_9600_00	3.952	1.521	-2.678	5.01	21.2	1.521	2.678	3.952
 16:34:40.934	COM10_9600_00	3.978	1.534	-2.821	5.11	21.2	1.534	2.821	3.978
 16:34:41.086	COM10_9600_00	4.03	1.586	-2.925	5.23	21.7	1.586	2.925	4.03
 16:34:41.238	COM10_9600_00	4.03	1.599	-3.042	5.3	21.6	1.599	3.042	4.03
 16:34:41.389	COM10_9600_00	4.056	1.612	-3.094	5.35	21.8	1.612	3.094	4.056
 16:34:41.540	COM10_9600_00	4.017	1.638	-3.237	5.41	21.9	1.638	3.237	4.017
 16:34:41.692	COM10_9600_00	4.069	1.716	-3.328	5.53	23.1	1.716	3.328	4.069
 16:34:41.844	COM10_9600_00	4.082	1.703	-3.458	5.61	22.7	1.703	3.458	4.082
 16:34:41.996	COM10_9600_00	4.108	1.781	-3.575	5.73	23.5	1.781	3.575	4.108
 16:34:42.148	COM10_9600_00	4.095	1.846	-3.679	5.81	24.1	1.846	3.679	4.095
 16:34:42.300	COM10_9600_00	4.134	1.807	-3.77	5.88	23.8	1.807	3.77	4.134
 16:34:42.453	COM10_9600_00	4.173	1.885	-3.952	6.05	24.5	1.885	3.952	4.173
 16:34:42.606	COM10_9600_00	4.173	1.963	-4.004	6.11	25.1	1.963	4.004	4.173
 16:34:42.758	COM10_9600_00	4.16	1.963	-4.03	6.12	25.1	1.963	4.03	4.16
 16:34:42.911	COM10_9600_00	4.134	1.963	-4.069	6.12	25.2	1.963	4.069	4.134
 16:34:43.063	COM10_9600_00	4.199	1.95	-4.082	6.17	25.2	1.95	4.082	4.199
 16:34:43.216	COM10_9600_00	4.16	2.015	-4.095	6.18	25.6	2.015	4.095	4.16
 16:34:43.368	COM10_9600_00	4.186	1.989	-4.056	6.16	25.5	1.989	4.056	4.186
 16:34:43.520	COM10_9600_00	4.16	1.963	-4.069	6.14	25.1	1.963	4.069	4.16
 16:34:43.671	COM10_9600_00	4.173	1.95	-4.095	6.16	25.1	1.95	4.095	4.173
 16:34:43.823	COM10_9600_00	4.147	1.963	-4.043	6.12	25.1	1.963	4.043	4.147
 16:34:43.974	COM10_9600_00	4.134	1.95	-4.069	6.12	25.1	1.95	4.069	4.134
 16:34:44.127	COM10_9600_00	4.173	1.976	-4.056	6.15	25.5	1.976	4.056	4.173
 16:34:44.280	COM10_9600_00	4.082	1.937	-4.082	6.09	24.8	1.937	4.082	4.082
 16:34:44.431	COM10_9600_00	4.147	1.898	-4.056	6.1	24.9	1.898	4.056	4.147
 16:34:44.584	COM10_9600_00	4.095	1.937	-4.095	6.11	25	1.937	4.095	4.095
 16:34:44.738	COM10_9600_00	4.173	1.963	-4.069	6.15	25.6	1.963	4.069	4.173
 16:34:44.891	COM10_9600_00	4.186	1.95	-4.069	6.15	25	1.95	4.069	4.186
 16:34:45.042	COM10_9600_00	4.173	1.95	-4.069	6.15	24.9	1.95	4.069	4.173
 16:34:45.194	COM10_9600_00	4.173	1.95	-4.121	6.18	25	1.95	4.121	4.173
 16:34:45.346	COM10_9600_00	4.134	2.002	-4.043	6.12	25.6	2.002	4.043	4.134
 16:34:45.497	COM10_9600_00	4.147	1.963	-4.069	6.13	25.4	1.963	4.069	4.147
 16:34:45.650	COM10_9600_00	4.134	1.963	-4.069	6.12	25.3	1.963	4.069	4.134
 16:34:45.802	COM10_9600_00	4.212	1.911	-4.043	6.14	24.8	1.911	4.043	4.212
 16:34:45.953	COM10_9600_00	4.173	1.963	-4.134	6.19	24.9	1.963	4.134	4.173
